Summary
Name,"JAA_CAL350.rslt"
Start time,2023 Jun 06 - 12:11
End time,2023 Jun 13 - 12:53
Operator,"JAA"
Results file path,"C:\Users\ge65ley\Desktop\Calorimetry_Results\AXD\Results_files\JAA_CAL350.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - 25336:6
Total mass,6g
Name,"JAA_CAL350"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"Karlstadt CEM I 52.5N 12.10.21"

"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
-4181.2840487957,25.67199829363793,19.9996809751189,NaN,NaN,NaN,NaN,""
-4181.283488750458,25.671998265974054,19.99968098233929,4.771674728664471E-07,NaN,1.1929186821661177E-07,NaN,""
-4154.935832500458,25.670696802561068,20.00002066987176,1.0124332579927212E-06,NaN,2.531083144981803E-07,NaN,""
-4135.7401034832,25.669748614275765,20.000268151080782,8.420649784245909E-07,NaN,2.1051624460614772E-07,NaN,""
-4122.6092441082,25.669100005044818,20.00018143520664,9.262325509523289E-07,NaN,2.3155813773808223E-07,NaN,""
-4117.8514316082,25.668864989116422,20.00015001472926,9.705533416900503E-07,NaN,2.426383354225126E-07,NaN,""
-4102.533488750458,25.668108347159265,20.000048855409293,5.105610595058855E-07,NaN,1.2764026487647137E-07,NaN,""
-4081.6869311332703,25.66241769191049,19.999911185252678,6.354877446054741E-07,NaN,1.5887193615136852E-07,NaN,""
-4060.8403735160828,25.651249076489712,19.999816028279813,7.604144297050626E-07,NaN,1.9010360742626565E-07,NaN,""
-4032.806254863739,25.667020440548313,19.99976237871271,2.0604515227808122E-07,NaN,5.1511288069520305E-08,NaN,""
-4010.3621737957,25.943451006736804,19.999719426934977,-2.3778221245917673E-07,NaN,-5.944555311479418E-08,NaN,""
-4000.7098300457,25.82215390719869,19.9997009550126,-3.8555817170460976E-07,NaN,-9.638954292615244E-08,NaN,""
-3991.0574862957,25.70085680766058,19.99968248309022,-1.8898082144088584E-07,NaN,-4.724520536022146E-08,NaN,""
-3961.0670580863953,25.72432246221755,19.999625089686468,4.2179714744978657E-07,NaN,1.0544928686244664E-07,NaN,""
-3952.2840487957,25.732391156635614,19.99960828143035,3.6600843735632667E-07,NaN,9.150210933908167E-08,NaN,""
-3908.22496676445,25.804301128118038,20.000141437150614,8.614998872307679E-08,NaN,2.1537497180769198E-08,NaN,""
-3880.72203707695,25.80614506216356,20.00010936679937,-4.117768180379685E-08,NaN,-1.0294420450949213E-08,NaN,""
-3844.2717700004578,25.778298168071075,20.000066863223154,4.6429512417433525E-07,NaN,1.1607378104358381E-07,NaN,""
-3815.1584887504578,25.756056507730094,20.00003291508868,-4.692474744103453E-07,NaN,-1.1731186860258633E-07,NaN,""
-3807.0217700004578,25.74984030237785,20.000023427102082,5.30219140276253E-07,NaN,1.3255478506906325E-07,NaN,""
-3755.395137310028,25.815438867339132,20.000036637611657,2.555565508914688E-07,NaN,6.38891377228672E-08,NaN,""
-3717.215205669403,25.889774170450917,20.000099286538784,5.243273009476453E-08,NaN,1.3108182523691132E-08,NaN,""
-3703.7685046195984,25.8795675891489,20.00012135104644,-1.91060384933154E-08,NaN,-4.77650962332885E-09,NaN,""
-3678.3772387504578,25.860294607731767,20.00016301522699,4.623810128385591E-07,NaN,1.1559525320963977E-07,NaN,""
-3658.4084887504578,25.84513753168614,20.00019578167548,-2.675044889680116E-07,NaN,-6.68761222420029E-08,NaN,""
-3641.1233325004578,25.83201741010909,20.000224144651725,-1.536432850410538E-07,NaN,-3.841082126026345E-08,NaN,""
-3619.1453769207,25.81533526705808,20.000260207978148,1.2423338056826296E-08,NaN,3.105834514206574E-09,NaN,""
-3603.4041659832,25.803387061425283,20.00019019659897,5.272840809120827E-08,NaN,1.3182102022802067E-08,NaN,""
-3559.6760668754578,25.770195693737932,19.999995709368015,-1.6820809259461216E-07,NaN,-4.205202314865304E-08,NaN,""
-3539.5178637504578,25.754894815229825,19.999906052758487,4.78169710081542E-07,NaN,1.195424275203855E-07,NaN,""
-3527.5710864067078,25.746220287033843,19.99985291768763,2.858527843211704E-07,NaN,7.14631960802926E-08,NaN,""
-3515.6243090629578,25.742832448016074,19.999799782616776,9.353585856079878E-08,NaN,2.3383964640199695E-08,NaN,""
-3485.9880785942078,25.734428275490497,19.999697145277036,1.8518692213833118E-07,NaN,4.6296730534582796E-08,NaN,""
-3456.3518481254578,25.726024102964914,19.999724738234974,2.768379857158636E-07,NaN,6.92094964289659E-08,NaN,""
-3430.7834887504578,25.7187734877556,19.999748543781553,-3.045487991521989E-07,NaN,-7.613719978804972E-08,NaN,""
-3404.4084887504578,25.711294127295233,19.999773100354847,1.959104808954116E-07,NaN,4.89776202238529E-08,NaN,""
-3352.8537509441376,25.696674356015876,19.9998211006467,-2.9621321269238986E-07,NaN,-7.405330317309746E-08,NaN,""
-3317.2751376628876,25.686585056550086,19.99975904318191,-3.81860443063364E-07,NaN,-9.5465110765841E-08,NaN,""
-3281.3387362957,25.676394296380472,19.999696361650596,-1.53612658062765E-07,NaN,-3.840316451569125E-08,NaN,""
-3268.2840487957,25.84493555251021,19.999673591206918,-7.069663441019385E-08,NaN,-1.767415860254846E-08,NaN,""
-3222.9617831707,25.827049300081185,19.999594538522068,2.1716487499404202E-07,NaN,5.4291218748510505E-08,NaN,""
-3197.8768222332,25.791969694239242,19.99985171028726,1.8878275854775138E-07,NaN,4.7195689636937844E-08,NaN,""
-3183.3465487957,25.756721269541018,20.00000067508246,1.4983349048461523E-07,NaN,3.745837262115381E-08,NaN,""
-3158.2615878582,25.751220843242063,20.000099123503073,-1.238857761388519E-08,NaN,-3.0971444034712974E-09,NaN,""
-3150.8303637504578,25.749591384833998,20.000094132683888,-5.265279779288125E-07,NaN,-1.3163199448220313E-07,NaN,""
-3141.0334887504578,25.74744320573052,20.00008755309068,-1.0408707569619157E-08,NaN,-2.602176892404789E-09,NaN,""
-3130.7209887504578,25.74518196456896,20.000080627203086,-3.9467429217861715E-07,NaN,-9.866857304465429E-08,NaN,""
-3113.0881762504578,25.741315584794997,20.000068784984684,4.1688844185122563E-07,NaN,1.0422211046280641E-07,NaN,""
-3100.2834887504578,25.738507877019394,20.000060185340928,-6.161781943518834E-08,NaN,-1.5404454858797086E-08,NaN,""
-3095.3459887504578,25.737425222160223,20.000056869309898,4.2688494399409624E-07,NaN,1.0672123599852406E-07,NaN,""
-3086.7834887504578,25.735547706771534,20.000051118724443,-1.8079092084166273E-07,NaN,-4.519773021041568E-08,NaN,""
-3001.190761089325,25.71677962930076,19.999993634544047,-7.435690967269935E-08,NaN,-1.8589227418174837E-08,NaN,""
-2941.2859530448914,25.70289473999341,19.99990370705867,6.136785145706128E-08,NaN,1.534196286426532E-08,NaN,""
-2881.3811450004578,25.68764682956001,19.999681588782956,1.970926125868219E-07,NaN,4.927315314670548E-08,NaN,""
-2867.0022387504578,25.68398688502822,19.99962827389944,-2.2700463631218656E-07,NaN,-5.675115907804664E-08,NaN,""
-2833.427359342575,25.67544088061328,19.99950378315212,-1.647136431530782E-07,NaN,-4.117841078826955E-08,NaN,""
-2813.233999967575,25.728896107021022,19.99955550502767,-4.2502130563815616E-07,NaN,-1.0625532640953904E-07,NaN,""
-2791.2678637504578,25.787684763952356,19.999611767571338,-8.730690286860405E-07,NaN,-2.1826725717151013E-07,NaN,""
-2776.4084887504578,25.82745337370942,19.99964982734783,-3.4918939347168733E-07,NaN,-8.729734836792183E-08,NaN,""
-2771.1897387504578,25.84142047745165,19.999663194293518,-9.395607016612387E-07,NaN,-2.3489017541530968E-07,NaN,""
-2763.3225512504578,25.85192248582513,19.999683344764037,-7.022437438681454E-07,NaN,-1.7556093596703636E-07,NaN,""
-2755.4553637504578,25.812276472170716,19.999703495234556,-4.6492678607505205E-07,NaN,-1.1623169651876301E-07,NaN,""
-2730.9280200004578,25.6886730363534,19.999766317878247,-1.0595580962873773E-06,NaN,-2.6488952407184433E-07,NaN,""
-2712.6979174613953,25.686051290237685,19.999813011203372,-7.687984879770304E-07,NaN,-1.921996219942576E-07,NaN,""
-2689.3439135551453,25.702552004304017,19.999835457890942,-3.9631561171731404E-07,NaN,-9.907890292932851E-08,NaN,""
-2665.9899096488953,25.719052718370357,19.99964665902294,-4.899973605546372E-07,NaN,-1.224993401386593E-07,NaN,""
-2652.5499682426453,25.728548675941617,19.99953800760138,-4.976880656793944E-07,NaN,-1.244220164198486E-07,NaN,""
-2639.7716479301453,25.73757716675506,19.99945694681651,-2.96189285013382E-07,NaN,-7.40473212533455E-08,NaN,""
-2626.9933276176453,25.746605657568498,19.999547126449052,-3.269688727626418E-07,NaN,-8.174221819066045E-08,NaN,""
-2622.2823901176453,25.749934158881757,19.99958037265061,-4.7649119915251713E-07,NaN,-1.1912279978812928E-07,NaN,""
-2608.2991137504578,25.7598140084344,19.999679055943382,-1.1708540755855032E-07,NaN,-2.927135188963758E-08,NaN,""
-2599.2834887504578,25.766183976121805,19.99974268134404,-7.675019087171374E-07,NaN,-1.9187547717928434E-07,NaN,""
-2586.380972623825,25.7753002171825,19.99983373745585,-3.643043071800545E-07,NaN,-9.107607679501362E-08,NaN,""
